"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"769","1563304574.763604","88.210.175.226","137.50.19.227","60","65535",""
"770","1563304574.763623","137.50.19.227","88.210.175.226","2809","31088",""
"771","1563304574.764796","88.210.175.226","137.50.19.227","60","65535","0.068203000"
"772","1563304574.767571","88.210.175.226","137.50.19.227","60","65535","0.068150000"
"773","1563304574.767602","137.50.19.227","88.210.175.226","2974","31088",""
"774","1563304574.767611","88.210.175.226","137.50.19.227","60","65535",""
"775","1563304574.770290","88.210.175.226","137.50.19.227","60","65535","0.068429000"
"776","1563304574.770302","137.50.19.227","88.210.175.226","2974","31088",""
"777","1563304574.771620","88.210.175.226","137.50.19.227","60","65535",""
"778","1563304574.774434","88.210.175.226","137.50.19.227","60","65535","0.069304000"
"779","1563304574.774446","137.50.19.227","88.210.175.226","2974","31088",""
"780","1563304574.774828","88.210.175.226","137.50.19.227","60","65535",""
"781","1563304574.775449","88.210.175.226","137.50.19.227","60","65535","0.067620000"
"782","1563304574.775466","137.50.19.227","88.210.175.226","2974","31088",""
"783","1563304574.779591","88.210.175.226","137.50.19.227","60","65535","0.070674000"
"784","1563304574.779603","137.50.19.227","88.210.175.226","1514","31088",""
"785","1563304574.779617","88.210.175.226","137.50.19.227","60","65535",""
"786","1563304574.780424","88.210.175.226","137.50.19.227","60","65535","0.068542000"
"787","1563304574.780441","137.50.19.227","88.210.175.226","2974","31088",""
"788","1563304574.782646","88.210.175.226","137.50.19.227","60","65535","0.068054000"
"789","1563304574.782673","137.50.19.227","88.210.175.226","1514","31088",""
"790","1563304574.784669","88.210.175.226","137.50.19.227","60","65535",""
"791","1563304574.784679","137.50.19.227","88.210.175.226","549","31088",""
"792","1563304574.784688","88.210.175.226","137.50.19.227","60","65535","0.067172000"
"793","1563304574.786436","88.210.175.226","137.50.19.227","60","65535",""
"794","1563304574.786448","137.50.19.227","88.210.175.226","2809","31088",""
"795","1563304574.786816","88.210.175.226","137.50.19.227","60","65535","0.067180000"
"796","1563304574.789065","88.210.175.226","137.50.19.227","60","65535",""
"797","1563304574.789083","137.50.19.227","88.210.175.226","2974","31088",""
"798","1563304574.789809","88.210.175.226","137.50.19.227","60","65535","0.068228000"
"799","1563304574.790308","88.210.175.226","137.50.19.227","60","65535",""
"800","1563304574.792800","88.210.175.226","137.50.19.227","60","65535","0.068192000"
"801","1563304574.792811","137.50.19.227","88.210.175.226","2974","31088",""
"802","1563304574.793976","88.210.175.226","137.50.19.227","60","65535",""
"803","1563304574.793994","137.50.19.227","88.210.175.226","2809","31088",""
"804","1563304574.795796","88.210.175.226","137.50.19.227","60","65535","0.068879000"
"805","1563304574.796880","88.210.175.226","137.50.19.227","60","65535","0.067694000"
"806","1563304574.796897","137.50.19.227","88.210.175.226","2644","31088",""
"807","1563304574.799490","88.210.175.226","137.50.19.227","60","65535",""
"808","1563304574.800897","88.210.175.226","137.50.19.227","60","65535","0.068725000"
"809","1563304574.800915","137.50.19.227","88.210.175.226","2974","31088",""
"810","1563304574.802037","88.210.175.226","137.50.19.227","60","65535","0.068073000"
"811","1563304574.802894","88.210.175.226","137.50.19.227","60","65535",""
"812","1563304574.802927","137.50.19.227","88.210.175.226","2974","31088",""
"813","1563304574.805895","88.210.175.226","137.50.19.227","60","65535","0.069757000"
"814","1563304574.805907","137.50.19.227","88.210.175.226","1514","31088",""
"815","1563304574.805916","88.210.175.226","137.50.19.227","60","65535","0.067619000"
"816","1563304574.807827","88.210.175.226","137.50.19.227","60","65535","0.066935000"
"817","1563304574.807839","137.50.19.227","88.210.175.226","2974","31088",""
"818","1563304574.808847","88.210.175.226","137.50.19.227","60","65535",""
"819","1563304574.808859","137.50.19.227","88.210.175.226","1514","31088",""
"820","1563304574.811361","88.210.175.226","137.50.19.227","60","65535","0.068779000"
"821","1563304574.811860","88.210.175.226","137.50.19.227","60","65535",""
"822","1563304574.811872","137.50.19.227","88.210.175.226","2974","31088",""
"823","1563304574.814104","88.210.175.226","137.50.19.227","60","65535","0.068070000"
"824","1563304574.814112","137.50.19.227","88.210.175.226","1514","31088",""
"825","1563304574.815102","88.210.175.226","137.50.19.227","60","65535",""
"826","1563304574.818041","88.210.175.226","137.50.19.227","60","65535","0.068817000"
"827","1563304574.818052","137.50.19.227","88.210.175.226","2174","31088",""
"828","1563304574.818826","88.210.175.226","137.50.19.227","60","65535","0.068860000"
"829","1563304574.818833","88.210.175.226","137.50.19.227","60","65535",""
"830","1563304574.821629","88.210.175.226","137.50.19.227","60","65535","0.068987000"
"831","1563304574.821645","137.50.19.227","88.210.175.226","2974","31088",""
"832","1563304574.822178","88.210.175.226","137.50.19.227","60","65535",""
"833","1563304574.822822","88.210.175.226","137.50.19.227","60","65535","0.067725000"
"834","1563304574.822834","137.50.19.227","88.210.175.226","2974","31088",""
"835","1563304574.825589","88.210.175.226","137.50.19.227","60","65535",""
"836","1563304574.825601","137.50.19.227","88.210.175.226","2479","31088",""
"837","1563304574.826225","88.210.175.226","137.50.19.227","60","65535","0.068683000"
"838","1563304574.827816","88.210.175.226","137.50.19.227","60","65535",""
"839","1563304574.827826","137.50.19.227","88.210.175.226","2974","31088",""
"840","1563304574.828848","88.210.175.226","137.50.19.227","60","65535","0.068219000"
"841","1563304574.828860","137.50.19.227","88.210.175.226","1514","31088",""
"842","1563304574.831258","88.210.175.226","137.50.19.227","60","65535",""
"843","1563304574.832036","88.210.175.226","137.50.19.227","60","65535","0.068413000"
"844","1563304574.834293","88.210.175.226","137.50.19.227","60","65535",""
"845","1563304574.834312","137.50.19.227","88.210.175.226","2974","31088",""
"846","1563304574.835102","88.210.175.226","137.50.19.227","60","65535","0.067500000"
"847","1563304574.837038","88.210.175.226","137.50.19.227","60","65535",""
"848","1563304574.837049","137.50.19.227","88.210.175.226","2974","31088",""
"849","1563304574.837909","88.210.175.226","137.50.19.227","60","65535","0.067607000"
"850","1563304574.840429","88.210.175.226","137.50.19.227","60","65535",""
"851","1563304574.840439","137.50.19.227","88.210.175.226","2974","31088",""
"852","1563304574.840975","88.210.175.226","137.50.19.227","60","65535","0.066529000"
"853","1563304574.840986","137.50.19.227","88.210.175.226","2809","31088",""
"854","1563304574.843787","88.210.175.226","137.50.19.227","60","65535",""
"855","1563304574.844878","88.210.175.226","137.50.19.227","60","65535","0.069412000"
"856","1563304574.844889","137.50.19.227","88.210.175.226","2974","31088",""
"857","1563304574.845992","88.210.175.226","137.50.19.227","60","65535","0.066389000"
"858","1563304574.848018","88.210.175.226","137.50.19.227","60","65535",""
"859","1563304574.848029","137.50.19.227","88.210.175.226","2974","31088",""
"860","1563304574.849976","88.210.175.226","137.50.19.227","60","65535","0.069535000"
"861","1563304574.849987","137.50.19.227","88.210.175.226","1514","31088",""
"862","1563304574.849996","88.210.175.226","137.50.19.227","60","65535","0.067323000"
"863","1563304574.850001","137.50.19.227","88.210.175.226","714","31088",""
"864","1563304574.850854","88.210.175.226","137.50.19.227","60","65535","0.066175000"
"865","1563304574.853066","88.210.175.226","137.50.19.227","60","65535",""
"866","1563304574.853083","137.50.19.227","88.210.175.226","2809","31088",""
"867","1563304574.853863","88.210.175.226","137.50.19.227","60","65535","0.067415000"
"868","1563304574.854635","88.210.175.226","137.50.19.227","60","65535",""
"869","1563304574.856895","88.210.175.226","137.50.19.227","60","65535","0.067812000"
"870","1563304574.856907","137.50.19.227","88.210.175.226","2974","31088",""
"871","1563304574.858277","88.210.175.226","137.50.19.227","60","65535",""
"872","1563304574.859877","88.210.175.226","137.50.19.227","60","65535","0.067066000"
"873","1563304574.859887","137.50.19.227","88.210.175.226","2974","31088",""
"874","1563304574.861897","88.210.175.226","137.50.19.227","60","65535",""
"875","1563304574.861922","137.50.19.227","88.210.175.226","2809","31088",""
"876","1563304574.864215","88.210.175.226","137.50.19.227","60","65535","0.070221000"
"877","1563304574.864341","88.210.175.226","137.50.19.227","60","65535",""
"878","1563304574.865663","88.210.175.226","137.50.19.227","60","65535","0.068766000"
"879","1563304574.865674","137.50.19.227","88.210.175.226","2974","31088",""
"880","1563304574.867172","88.210.175.226","137.50.19.227","60","65535",""
"881","1563304574.868597","88.210.175.226","137.50.19.227","60","65535","0.067682000"
"882","1563304574.868616","137.50.19.227","88.210.175.226","2974","31088",""
"883","1563304574.870045","88.210.175.226","137.50.19.227","60","65535",""
"884","1563304574.870068","137.50.19.227","88.210.175.226","2479","31088",""
"885","1563304574.872228","88.210.175.226","137.50.19.227","60","65535","0.069301000"
"886","1563304574.872916","88.210.175.226","137.50.19.227","60","65535","0.067009000"
"887","1563304574.872940","137.50.19.227","88.210.175.226","2974","31088",""
"888","1563304574.875195","88.210.175.226","137.50.19.227","60","65535",""
"889","1563304574.875890","88.210.175.226","137.50.19.227","60","65535","0.068051000"
"890","1563304574.875902","137.50.19.227","88.210.175.226","2974","31088",""
"891","1563304574.879239","88.210.175.226","137.50.19.227","60","65535","0.070380000"
"892","1563304574.879254","137.50.19.227","88.210.175.226","1514","31088",""
"893","1563304574.879264","88.210.175.226","137.50.19.227","60","65535",""
"894","1563304574.881246","88.210.175.226","137.50.19.227","60","65535","0.069374000"
"895","1563304574.881263","137.50.19.227","88.210.175.226","2974","31088",""
"896","1563304574.881877","88.210.175.226","137.50.19.227","60","65535","0.067765000"
"897","1563304574.884271","88.210.175.226","137.50.19.227","60","65535",""
"898","1563304574.884282","137.50.19.227","88.210.175.226","2339","31088",""
"899","1563304574.884291","88.210.175.226","137.50.19.227","60","65535","0.066239000"
"900","1563304574.886616","88.210.175.226","137.50.19.227","60","65535",""
"901","1563304574.886627","137.50.19.227","88.210.175.226","2809","31088",""
"902","1563304574.886716","88.210.175.226","137.50.19.227","60","65535","0.065071000"
"903","1563304574.890303","88.210.175.226","137.50.19.227","60","65535",""
"904","1563304574.890321","137.50.19.227","88.210.175.226","2974","31088",""
"905","1563304574.892378","88.210.175.226","137.50.19.227","60","65535","0.069544000"
"906","1563304574.892536","88.210.175.226","137.50.19.227","60","65535",""
"907","1563304574.892544","137.50.19.227","88.210.175.226","2974","31088",""
"908","1563304574.892924","88.210.175.226","137.50.19.227","60","65535","0.067323000"
"909","1563304574.895318","88.210.175.226","137.50.19.227","60","65535",""
"910","1563304574.895330","137.50.19.227","88.210.175.226","2479","31088",""
"911","1563304574.896033","88.210.175.226","137.50.19.227","60","65535","0.068207000"
"912","1563304574.899302","88.210.175.226","137.50.19.227","60","65535","0.070442000"
"913","1563304574.899327","137.50.19.227","88.210.175.226","2974","31088",""
"914","1563304574.899492","88.210.175.226","137.50.19.227","60","65535",""
"915","1563304574.900985","88.210.175.226","137.50.19.227","60","65535","0.066673000"
"916","1563304574.901003","137.50.19.227","88.210.175.226","2974","31088",""
"917","1563304574.901581","88.210.175.226","137.50.19.227","60","65535",""
"918","1563304574.904305","88.210.175.226","137.50.19.227","60","65535","0.067256000"
"919","1563304574.904323","137.50.19.227","88.210.175.226","2974","31088",""
"920","1563304574.904900","88.210.175.226","137.50.19.227","60","65535",""
"921","1563304574.904916","137.50.19.227","88.210.175.226","1514","31088",""
"922","1563304574.906812","88.210.175.226","137.50.19.227","60","65535","0.066373000"
"923","1563304574.907927","88.210.175.226","137.50.19.227","60","65535",""
"924","1563304574.907944","137.50.19.227","88.210.175.226","2974","31088",""
"925","1563304574.909619","88.210.175.226","137.50.19.227","60","65535","0.068633000"
"926","1563304574.911368","88.210.175.226","137.50.19.227","60","65535",""
"927","1563304574.911385","137.50.19.227","88.210.175.226","2809","31088",""
"928","1563304574.913251","88.210.175.226","137.50.19.227","60","65535","0.068362000"
"929","1563304574.913268","137.50.19.227","88.210.175.226","1514","31088",""
"930","1563304574.914067","88.210.175.226","137.50.19.227","60","65535",""
"931","1563304574.915603","88.210.175.226","137.50.19.227","60","65535","0.067574000"
"932","1563304574.915620","137.50.19.227","88.210.175.226","2974","31088",""
"933","1563304574.917260","88.210.175.226","137.50.19.227","60","65535","0.067273000"
"934","1563304574.917275","137.50.19.227","88.210.175.226","879","31088",""
"935","1563304574.918038","88.210.175.226","137.50.19.227","60","65535","0.068037000"
"936","1563304574.918929","88.210.175.226","137.50.19.227","60","65535",""
"937","1563304574.921142","88.210.175.226","137.50.19.227","60","65535","0.068059000"
"938","1563304574.921154","137.50.19.227","88.210.175.226","2974","31088",""
"939","1563304574.922033","88.210.175.226","137.50.19.227","60","65535",""
"940","1563304574.924473","88.210.175.226","137.50.19.227","60","65535","0.067566000"
"941","1563304574.924485","137.50.19.227","88.210.175.226","2974","31088",""
"942","1563304574.925043","88.210.175.226","137.50.19.227","60","65535",""
"943","1563304574.925067","137.50.19.227","88.210.175.226","2644","31088",""
"944","1563304574.927195","88.210.175.226","137.50.19.227","60","65535","0.067308000"
"945","1563304574.927997","88.210.175.226","137.50.19.227","60","65535",""
"946","1563304574.928008","137.50.19.227","88.210.175.226","2974","31088",""
"947","1563304574.929888","88.210.175.226","137.50.19.227","60","65535","0.067966000"
"948","1563304574.931041","88.210.175.226","137.50.19.227","60","65535",""
"949","1563304574.931070","137.50.19.227","88.210.175.226","2809","31088",""
"950","1563304574.933054","88.210.175.226","137.50.19.227","60","65535","0.067380000"
"951","1563304574.933066","137.50.19.227","88.210.175.226","1514","31088",""
"952","1563304574.933859","88.210.175.226","137.50.19.227","60","65535",""
"953","1563304574.936226","88.210.175.226","137.50.19.227","60","65535","0.067610000"
"954","1563304574.936243","137.50.19.227","88.210.175.226","2974","31088",""
"955","1563304574.938212","88.210.175.226","137.50.19.227","60","65535",""
"956","1563304574.938223","137.50.19.227","88.210.175.226","1514","31088",""
"957","1563304574.938661","88.210.175.226","137.50.19.227","60","65535","0.068593000"
"958","1563304574.940239","88.210.175.226","137.50.19.227","60","65535",""
"959","1563304574.940864","88.210.175.226","137.50.19.227","60","65535","0.067924000"
"960","1563304574.940876","137.50.19.227","88.210.175.226","2974","31088",""
"961","1563304574.942831","88.210.175.226","137.50.19.227","60","65535",""
"962","1563304574.943617","88.210.175.226","137.50.19.227","60","65535","0.067715000"
"963","1563304574.943634","137.50.19.227","88.210.175.226","2974","31088",""
"964","1563304574.946239","88.210.175.226","137.50.19.227","60","65535","0.066985000"
"965","1563304574.946256","137.50.19.227","88.210.175.226","2479","31088",""
"966","1563304574.946620","88.210.175.226","137.50.19.227","60","65535",""
"967","1563304574.949942","88.210.175.226","137.50.19.227","60","65535","0.068679000"
"968","1563304574.949955","137.50.19.227","88.210.175.226","2974","31088",""
"969","1563304574.949965","88.210.175.226","137.50.19.227","60","65535",""
"970","1563304574.949969","137.50.19.227","88.210.175.226","1044","31088",""
"971","1563304574.950825","88.210.175.226","137.50.19.227","60","65535","0.066543000"
"972","1563304574.952933","88.210.175.226","137.50.19.227","60","65535",""
"973","1563304574.952944","137.50.19.227","88.210.175.226","2809","31088",""
"974","1563304574.953945","88.210.175.226","137.50.19.227","60","65535","0.067318000"
"975","1563304574.956415","88.210.175.226","137.50.19.227","60","65535",""
"976","1563304574.957024","88.210.175.226","137.50.19.227","60","65535","0.066703000"
"977","1563304574.957036","137.50.19.227","88.210.175.226","2974","31088",""
"978","1563304574.958594","88.210.175.226","137.50.19.227","60","65535",""
"979","1563304574.960171","88.210.175.226","137.50.19.227","60","65535","0.067627000"
"980","1563304574.960188","137.50.19.227","88.210.175.226","2974","31088",""
"981","1563304574.961567","88.210.175.226","137.50.19.227","60","65535",""
"982","1563304574.961592","137.50.19.227","88.210.175.226","2809","31088",""
"983","1563304574.963385","88.210.175.226","137.50.19.227","60","65535","0.068055000"
"984","1563304574.964116","88.210.175.226","137.50.19.227","60","65535",""
"985","1563304574.966030","88.210.175.226","137.50.19.227","60","65535","0.066703000"
"986","1563304574.966055","137.50.19.227","88.210.175.226","2974","31088",""
"987","1563304574.968541","88.210.175.226","137.50.19.227","60","65535",""
"988","1563304574.969725","88.210.175.226","137.50.19.227","60","65535","0.068722000"
"989","1563304574.969743","137.50.19.227","88.210.175.226","2974","31088",""
"990","1563304574.969845","88.210.175.226","137.50.19.227","60","65535",""
"991","1563304574.971969","88.210.175.226","137.50.19.227","60","65535","0.067646000"
"992","1563304574.971981","137.50.19.227","88.210.175.226","2974","31088",""
"993","1563304574.972541","88.210.175.226","137.50.19.227","60","65535","0.067625000"
"994","1563304574.975173","88.210.175.226","137.50.19.227","60","65535",""
"995","1563304574.975190","137.50.19.227","88.210.175.226","2974","31088",""
"996","1563304574.976646","88.210.175.226","137.50.19.227","60","65535","0.068702000"
"997","1563304574.977949","88.210.175.226","137.50.19.227","60","65535",""
"998","1563304574.977965","137.50.19.227","88.210.175.226","2974","31088",""
"999","1563304574.978615","88.210.175.226","137.50.19.227","60","65535","0.067230000"
"1000","1563304574.981132","88.210.175.226","137.50.19.227","60","65535","0.067864000"
"1001","1563304574.981148","137.50.19.227","88.210.175.226","2974","31088",""
"1002","1563304574.981849","88.210.175.226","137.50.19.227","60","65535",""
"1003","1563304574.984096","88.210.175.226","137.50.19.227","60","65535","0.068476000"
"1004","1563304574.984112","137.50.19.227","88.210.175.226","2974","31088",""
"1005","1563304574.984346","137.50.19.227","88.210.175.226","384","31088",""
"1006","1563304574.984501","88.210.175.226","137.50.19.227","60","65535","0.067226000"
"1007","1563304574.986223","88.210.175.226","137.50.19.227","60","65535",""
"1008","1563304574.986229","137.50.19.227","88.210.175.226","2809","31088",""
"1009","1563304574.988812","88.210.175.226","137.50.19.227","60","65535","0.067658000"
"1010","1563304574.988820","88.210.175.226","137.50.19.227","60","65535",""
"1011","1563304574.988829","137.50.19.227","88.210.175.226","2974","31088",""
"1012","1563304574.991242","88.210.175.226","137.50.19.227","60","65535","0.066757000"
"1013","1563304574.991253","137.50.19.227","88.210.175.226","1514","31088",""
"1014","1563304574.991868","88.210.175.226","137.50.19.227","60","65535",""
"1015","1563304574.994387","88.210.175.226","137.50.19.227","60","65535","0.069320000"
"1016","1563304574.994405","137.50.19.227","88.210.175.226","2644","31088",""
"1017","1563304574.994915","88.210.175.226","137.50.19.227","60","65535",""
"1018","1563304574.997239","88.210.175.226","137.50.19.227","60","65535","0.069231000"
"1019","1563304574.997250","137.50.19.227","88.210.175.226","2974","31088",""
"1020","1563304574.998050","88.210.175.226","137.50.19.227","60","65535",""
"1021","1563304575.000228","88.210.175.226","137.50.19.227","60","65535","0.069158000"
"1022","1563304575.001026","88.210.175.226","137.50.19.227","60","65535","0.067960000"
"1023","1563304575.001038","137.50.19.227","88.210.175.226","2974","31088",""
"1024","1563304575.003367","88.210.175.226","137.50.19.227","60","65535",""
"1025","1563304575.004182","88.210.175.226","137.50.19.227","60","65535","0.067939000"
"1026","1563304575.004199","137.50.19.227","88.210.175.226","2974","31088",""
"1027","1563304575.006615","88.210.175.226","137.50.19.227","60","65535","0.068392000"
"1028","1563304575.006645","137.50.19.227","88.210.175.226","2809","31088",""
"1029","1563304575.006711","88.210.175.226","137.50.19.227","60","65535",""
"1030","1563304575.009409","88.210.175.226","137.50.19.227","60","65535","0.068533000"
"1031","1563304575.009420","137.50.19.227","88.210.175.226","2974","31088",""
"1032","1563304575.010273","88.210.175.226","137.50.19.227","60","65535",""
"1033","1563304575.011962","88.210.175.226","137.50.19.227","60","65535","0.068328000"
"1034","1563304575.011973","137.50.19.227","88.210.175.226","2974","31088",""
"1035","1563304575.012966","88.210.175.226","137.50.19.227","60","65535",""
"1036","1563304575.012982","137.50.19.227","88.210.175.226","1514","31088",""
"1037","1563304575.013620","88.210.175.226","137.50.19.227","60","65535","0.067364000"
"1038","1563304575.015787","88.210.175.226","137.50.19.227","60","65535",""
"1039","1563304575.016532","88.210.175.226","137.50.19.227","60","65535","0.066577000"
"1040","1563304575.016549","137.50.19.227","88.210.175.226","2974","31088",""
"1041","1563304575.016820","137.50.19.227","88.210.175.226","714","31088",""
"1042","1563304575.017797","88.210.175.226","137.50.19.227","60","65535","0.067828000"
"1043","1563304575.019563","88.210.175.226","137.50.19.227","60","65535",""
"1044","1563304575.019574","137.50.19.227","88.210.175.226","2809","31088",""
"1045","1563304575.021137","88.210.175.226","137.50.19.227","60","65535","0.068193000"
"1046","1563304575.022872","88.210.175.226","137.50.19.227","60","65535",""
"1047","1563304575.022888","137.50.19.227","88.210.175.226","2809","31088",""
"1048","1563304575.023541","88.210.175.226","137.50.19.227","60","65535","0.066505000"
"1049","1563304575.026071","88.210.175.226","137.50.19.227","60","65535",""
"1050","1563304575.026088","137.50.19.227","88.210.175.226","2974","31088",""
"1051","1563304575.026833","88.210.175.226","137.50.19.227","60","65535","0.066645000"
"1052","1563304575.029064","88.210.175.226","137.50.19.227","60","65535",""
"1053","1563304575.029081","137.50.19.227","88.210.175.226","2974","31088",""
"1054","1563304575.029459","88.210.175.226","137.50.19.227","60","65535","0.067867000"
"1055","1563304575.031934","88.210.175.226","137.50.19.227","60","65535",""
"1056","1563304575.032884","88.210.175.226","137.50.19.227","60","65535","0.066829000"
"1057","1563304575.032895","137.50.19.227","88.210.175.226","2974","31088",""
"1058","1563304575.034859","88.210.175.226","137.50.19.227","60","65535",""
"1059","1563304575.035603","88.210.175.226","137.50.19.227","60","65535","0.065860000"
"1060","1563304575.035614","137.50.19.227","88.210.175.226","2974","31088",""
"1061","1563304575.038357","88.210.175.226","137.50.19.227","60","65535",""
"1062","1563304575.038374","137.50.19.227","88.210.175.226","2809","31088",""
"1063","1563304575.039240","88.210.175.226","137.50.19.227","60","65535","0.067259000"
"1064","1563304575.041704","88.210.175.226","137.50.19.227","60","65535",""
"1065","1563304575.041715","137.50.19.227","88.210.175.226","2974","31088",""
"1066","1563304575.042170","88.210.175.226","137.50.19.227","60","65535","0.066980000"
"1067","1563304575.044483","88.210.175.226","137.50.19.227","60","65535",""
"1068","1563304575.044501","137.50.19.227","88.210.175.226","2974","31088",""
"1069","1563304575.044879","88.210.175.226","137.50.19.227","60","65535","0.066914000"
"1070","1563304575.044885","137.50.19.227","88.210.175.226","1514","31088",""
"1071","1563304575.047258","88.210.175.226","137.50.19.227","60","65535",""
"1072","1563304575.048280","88.210.175.226","137.50.19.227","60","65535","0.067132000"
"1073","1563304575.048292","137.50.19.227","88.210.175.226","2974","31088",""
"1074","1563304575.050484","88.210.175.226","137.50.19.227","60","65535",""
"1075","1563304575.050500","137.50.19.227","88.210.175.226","1514","31088",""
"1076","1563304575.050515","88.210.175.226","137.50.19.227","60","65535","0.066403000"
"1077","1563304575.050523","137.50.19.227","88.210.175.226","549","31088",""
"1078","1563304575.052156","88.210.175.226","137.50.19.227","60","65535","0.067810000"
"1079","1563304575.053056","88.210.175.226","137.50.19.227","60","65535",""
"1080","1563304575.053071","137.50.19.227","88.210.175.226","2809","31088",""
"1081","1563304575.054844","88.210.175.226","137.50.19.227","60","65535","0.068615000"
"1082","1563304575.055489","88.210.175.226","137.50.19.227","60","65535",""
"1083","1563304575.058349","88.210.175.226","137.50.19.227","60","65535","0.069520000"
"1084","1563304575.058361","137.50.19.227","88.210.175.226","2974","31088",""
"1085","1563304575.059363","88.210.175.226","137.50.19.227","60","65535","0.068110000"
"1086","1563304575.061087","88.210.175.226","137.50.19.227","60","65535",""
"1087","1563304575.061103","137.50.19.227","88.210.175.226","2974","31088",""
"1088","1563304575.061948","88.210.175.226","137.50.19.227","60","65535","0.067543000"
"1089","1563304575.063163","88.210.175.226","137.50.19.227","60","65535",""
"1090","1563304575.063178","137.50.19.227","88.210.175.226","2974","31088",""
"1091","1563304575.064783","88.210.175.226","137.50.19.227","60","65535","0.067533000"
"1092","1563304575.065633","88.210.175.226","137.50.19.227","60","65535",""
"1093","1563304575.065650","137.50.19.227","88.210.175.226","2974","31088",""
"1094","1563304575.067809","88.210.175.226","137.50.19.227","60","65535","0.066771000"
"1095","1563304575.068515","88.210.175.226","137.50.19.227","60","65535",""
"1096","1563304575.068535","137.50.19.227","88.210.175.226","2974","31088",""
"1097","1563304575.071316","88.210.175.226","137.50.19.227","60","65535","0.067117000"
"1098","1563304575.071328","137.50.19.227","88.210.175.226","2479","31088",""
"1099","1563304575.072071","88.210.175.226","137.50.19.227","60","65535",""
"1100","1563304575.073539","88.210.175.226","137.50.19.227","60","65535","0.066894000"
"1101","1563304575.073551","137.50.19.227","88.210.175.226","2809","31088",""
"1102","1563304575.075298","88.210.175.226","137.50.19.227","60","65535",""
"1103","1563304575.077318","88.210.175.226","137.50.19.227","60","65535","0.067898000"
"1104","1563304575.077330","137.50.19.227","88.210.175.226","2974","31088",""
"1105","1563304575.078345","88.210.175.226","137.50.19.227","60","65535",""
"1106","1563304575.080695","88.210.175.226","137.50.19.227","60","65535","0.068722000"
"1107","1563304575.080712","137.50.19.227","88.210.175.226","2974","31088",""
"1108","1563304575.082606","88.210.175.226","137.50.19.227","60","65535","0.069624000"
"1109","1563304575.082623","137.50.19.227","88.210.175.226","1514","31088",""
"1110","1563304575.083040","88.210.175.226","137.50.19.227","60","65535",""
"1111","1563304575.084062","88.210.175.226","137.50.19.227","60","65535","0.067513000"
"1112","1563304575.084072","137.50.19.227","88.210.175.226","2339","31088",""
"1113","1563304575.084817","88.210.175.226","137.50.19.227","60","65535","0.067997000"
"1114","1563304575.087250","88.210.175.226","137.50.19.227","60","65535",""
"1115","1563304575.087262","137.50.19.227","88.210.175.226","2809","31088",""
"1116","1563304575.088071","88.210.175.226","137.50.19.227","60","65535","0.068497000"
"1117","1563304575.090465","88.210.175.226","137.50.19.227","60","65535",""
"1118","1563304575.090482","137.50.19.227","88.210.175.226","2809","31088",""
"1119","1563304575.090901","88.210.175.226","137.50.19.227","60","65535","0.068013000"
"1120","1563304575.091892","88.210.175.226","137.50.19.227","60","65535",""
"1121","1563304575.093802","88.210.175.226","137.50.19.227","60","65535","0.067714000"
"1122","1563304575.093819","137.50.19.227","88.210.175.226","2974","31088",""
"1123","1563304575.095027","88.210.175.226","137.50.19.227","60","65535",""
"1124","1563304575.098436","88.210.175.226","137.50.19.227","60","65535","0.069355000"
"1125","1563304575.098452","137.50.19.227","88.210.175.226","2858","31088",""
"1126","1563304575.098994","88.210.175.226","137.50.19.227","60","65535",""
"1127","1563304575.099858","88.210.175.226","137.50.19.227","60","65535","0.066963000"
"1128","1563304575.102354","88.210.175.226","137.50.19.227","60","65535",""
"1129","1563304575.102366","88.210.175.226","137.50.19.227","60","65535","0.066752000"
"1130","1563304575.105568","88.210.175.226","137.50.19.227","60","65535",""
"1131","1563304575.106049","88.210.175.226","137.50.19.227","60","65535","0.067675000"
"1132","1563304575.106684","88.210.175.226","137.50.19.227","60","65535",""
"1133","1563304575.108919","88.210.175.226","137.50.19.227","60","65535","0.067204000"
"1134","1563304575.109899","88.210.175.226","137.50.19.227","60","65535",""
"1135","1563304575.112251","88.210.175.226","137.50.19.227","60","65535","0.067750000"
"1136","1563304575.114313","88.210.175.226","137.50.19.227","60","65535","0.069428000"
"1137","1563304575.115233","88.210.175.226","137.50.19.227","60","65535",""
"1138","1563304575.117351","88.210.175.226","137.50.19.227","60","65535","0.069059000"
"1139","1563304575.117970","88.210.175.226","137.50.19.227","60","65535","0.067470000"
"1140","1563304575.118842","88.210.175.226","137.50.19.227","60","65535","0.068319000"
"1141","1563304575.119826","88.210.175.226","137.50.19.227","60","65535",""
"1142","1563304575.122306","88.210.175.226","137.50.19.227","60","65535","0.069235000"
"1143","1563304575.123221","88.210.175.226","137.50.19.227","60","65535",""
"1144","1563304575.125279","88.210.175.226","137.50.19.227","60","65535","0.066918000"
"1145","1563304575.126127","88.210.175.226","137.50.19.227","60","65535",""
"1146","1563304575.128339","88.210.175.226","137.50.19.227","60","65535","0.067236000"
"1147","1563304575.129202","88.210.175.226","137.50.19.227","60","65535",""
"1148","1563304575.132212","88.210.175.226","137.50.19.227","60","65535","0.069034000"
"1149","1563304575.132323","88.210.175.226","137.50.19.227","60","65535",""
