"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"766","1563559103.658333","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"767","1563559103.658409","137.50.19.137","10.8.0.6","1398","31088",""
"768","1563559103.665527","137.50.19.137","10.8.0.6","1398","31088",""
"769","1563559103.665570","10.8.0.6","137.50.19.137","52","65535","0.000043000"
"770","1563559103.696478","137.50.19.137","10.8.0.6","1398","31088",""
"771","1563559103.696744","137.50.19.137","10.8.0.6","1398","31088",""
"772","1563559103.696771","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"773","1563559103.696893","137.50.19.137","10.8.0.6","1398","31088",""
"774","1563559103.705827","137.50.19.137","10.8.0.6","1398","31088",""
"775","1563559103.705861","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"776","1563559103.706012","137.50.19.137","10.8.0.6","1398","31088",""
"777","1563559103.725640","137.50.19.137","10.8.0.6","1398","31088",""
"778","1563559103.725673","10.8.0.6","137.50.19.137","52","65535","0.000033000"
"779","1563559103.736407","137.50.19.137","10.8.0.6","1398","31088",""
"780","1563559103.748152","137.50.19.137","10.8.0.6","1398","31088",""
"781","1563559103.748184","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"782","1563559103.748342","137.50.19.137","10.8.0.6","1398","31088",""
"783","1563559103.748442","137.50.19.137","10.8.0.6","1398","31088",""
"784","1563559103.748455","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"785","1563559103.748539","137.50.19.137","10.8.0.6","1398","31088",""
"786","1563559103.748710","137.50.19.137","10.8.0.6","1398","31088",""
"787","1563559103.748725","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"788","1563559103.748809","137.50.19.137","10.8.0.6","1398","31088",""
"789","1563559103.766626","137.50.19.137","10.8.0.6","1398","31088",""
"790","1563559103.766660","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"791","1563559103.786761","137.50.19.137","10.8.0.6","1398","31088",""
"792","1563559103.787580","137.50.19.137","10.8.0.6","979","31088",""
"793","1563559103.787608","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"794","1563559103.787828","137.50.19.137","10.8.0.6","1398","31088",""
"795","1563559103.787945","137.50.19.137","10.8.0.6","1398","31088",""
"796","1563559103.787964","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"797","1563559103.795700","137.50.19.137","10.8.0.6","1398","31088",""
"798","1563559103.795880","137.50.19.137","10.8.0.6","1398","31088",""
"799","1563559103.795904","10.8.0.6","137.50.19.137","52","65535","0.000024000"
"800","1563559103.796001","137.50.19.137","10.8.0.6","1398","31088",""
"801","1563559103.826252","137.50.19.137","10.8.0.6","1398","31088",""
"802","1563559103.826263","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"803","1563559103.838261","137.50.19.137","10.8.0.6","1398","31088",""
"804","1563559103.838341","137.50.19.137","10.8.0.6","1398","31088",""
"805","1563559103.838349","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"806","1563559103.838394","137.50.19.137","10.8.0.6","1398","31088",""
"807","1563559103.838454","137.50.19.137","10.8.0.6","1398","31088",""
"808","1563559103.838460","10.8.0.6","137.50.19.137","52","65535","0.000006000"
"809","1563559103.838488","137.50.19.137","10.8.0.6","1398","31088",""
"810","1563559103.838632","137.50.19.137","10.8.0.6","1398","31088",""
"811","1563559103.838638","10.8.0.6","137.50.19.137","52","65535","0.000006000"
"812","1563559103.838666","137.50.19.137","10.8.0.6","1398","31088",""
"813","1563559103.845169","137.50.19.137","10.8.0.6","1398","31088",""
"814","1563559103.845180","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"815","1563559103.876522","137.50.19.137","10.8.0.6","1398","31088",""
"816","1563559103.876636","137.50.19.137","10.8.0.6","1398","31088",""
"817","1563559103.876647","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"818","1563559103.885403","137.50.19.137","10.8.0.6","1398","31088",""
"819","1563559103.895383","137.50.19.137","10.8.0.6","1398","31088",""
"820","1563559103.895416","10.8.0.6","137.50.19.137","52","65535","0.000033000"
"821","1563559103.935306","137.50.19.137","10.8.0.6","1398","31088",""
"822","1563559103.976734","10.8.0.6","137.50.19.137","52","65535","0.041428000"
"823","1563559104.197792","137.50.19.137","10.8.0.6","1398","31088",""
"824","1563559104.205608","137.50.19.137","10.8.0.6","1398","31088",""
"825","1563559104.205727","10.8.0.6","137.50.19.137","52","65535","0.000119000"
"826","1563559104.236246","137.50.19.137","10.8.0.6","1398","31088",""
"827","1563559104.245527","137.50.19.137","10.8.0.6","471","31088",""
"828","1563559104.245564","10.8.0.6","137.50.19.137","52","65535","0.000037000"
"829","1563559104.288651","137.50.19.137","10.8.0.6","1398","31088",""
"830","1563559104.289608","137.50.19.137","10.8.0.6","1398","31088",""
"831","1563559104.289772","10.8.0.6","137.50.19.137","52","65535","0.000164000"
"832","1563559104.289868","137.50.19.137","10.8.0.6","1398","31088",""
"833","1563559104.290008","137.50.19.137","10.8.0.6","1398","31088",""
"834","1563559104.290140","10.8.0.6","137.50.19.137","52","65535","0.000132000"
"835","1563559104.326065","137.50.19.137","10.8.0.6","1398","31088",""
"836","1563559104.326131","137.50.19.137","10.8.0.6","1398","31088",""
"837","1563559104.326175","10.8.0.6","137.50.19.137","52","65535","0.000044000"
"838","1563559104.326199","137.50.19.137","10.8.0.6","1398","31088",""
"839","1563559104.326224","137.50.19.137","10.8.0.6","1398","31088",""
"840","1563559104.326238","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"841","1563559104.326337","137.50.19.137","10.8.0.6","1398","31088",""
"842","1563559104.365464","137.50.19.137","10.8.0.6","1398","31088",""
"843","1563559104.365481","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"844","1563559104.365843","137.50.19.137","10.8.0.6","1398","31088",""
"845","1563559104.365956","137.50.19.137","10.8.0.6","1398","31088",""
"846","1563559104.365970","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"847","1563559104.378122","137.50.19.137","10.8.0.6","1398","31088",""
"848","1563559104.378474","137.50.19.137","10.8.0.6","1398","31088",""
"849","1563559104.378498","10.8.0.6","137.50.19.137","52","65535","0.000024000"
"850","1563559104.378586","137.50.19.137","10.8.0.6","1398","31088",""
"851","1563559104.385399","137.50.19.137","10.8.0.6","1398","31088",""
"852","1563559104.385433","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"853","1563559104.416542","137.50.19.137","10.8.0.6","1398","31088",""
"854","1563559104.416851","137.50.19.137","10.8.0.6","1398","31088",""
"855","1563559104.416871","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"856","1563559104.416967","137.50.19.137","10.8.0.6","1398","31088",""
"857","1563559104.417044","137.50.19.137","10.8.0.6","1398","31088",""
"858","1563559104.417057","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"859","1563559104.417129","137.50.19.137","10.8.0.6","1398","31088",""
"860","1563559104.417197","137.50.19.137","10.8.0.6","1398","31088",""
"861","1563559104.417207","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"862","1563559104.417275","137.50.19.137","10.8.0.6","1398","31088",""
"863","1563559104.435426","137.50.19.137","10.8.0.6","1398","31088",""
"864","1563559104.435456","10.8.0.6","137.50.19.137","52","65535","0.000030000"
"865","1563559104.455708","137.50.19.137","10.8.0.6","1398","31088",""
"866","1563559104.455854","137.50.19.137","10.8.0.6","1398","31088",""
"867","1563559104.455875","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"868","1563559104.468757","137.50.19.137","10.8.0.6","1398","31088",""
"869","1563559104.468923","137.50.19.137","10.8.0.6","1398","31088",""
"870","1563559104.468949","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"871","1563559104.469045","137.50.19.137","10.8.0.6","1398","31088",""
"872","1563559104.469131","137.50.19.137","10.8.0.6","1398","31088",""
"873","1563559104.469144","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"874","1563559104.469227","137.50.19.137","10.8.0.6","1398","31088",""
"875","1563559104.475502","137.50.19.137","10.8.0.6","1398","31088",""
"876","1563559104.475536","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"877","1563559104.506639","137.50.19.137","10.8.0.6","1398","31088",""
"878","1563559104.506811","137.50.19.137","10.8.0.6","1398","31088",""
"879","1563559104.506836","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"880","1563559104.506936","137.50.19.137","10.8.0.6","1398","31088",""
"881","1563559104.507026","137.50.19.137","10.8.0.6","1398","31088",""
"882","1563559104.507039","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"883","1563559104.507125","137.50.19.137","10.8.0.6","1398","31088",""
"884","1563559104.515676","137.50.19.137","10.8.0.6","1398","31088",""
"885","1563559104.515710","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"886","1563559104.516322","137.50.19.137","10.8.0.6","1398","31088",""
"887","1563559104.525512","137.50.19.137","10.8.0.6","1398","31088",""
"888","1563559104.525546","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"889","1563559104.557567","137.50.19.137","10.8.0.6","1398","31088",""
"890","1563559104.557697","137.50.19.137","10.8.0.6","1398","31088",""
"891","1563559104.557719","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"892","1563559104.557796","137.50.19.137","10.8.0.6","1398","31088",""
"893","1563559104.565436","137.50.19.137","10.8.0.6","1398","31088",""
"894","1563559104.565455","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"895","1563559104.647394","137.50.19.137","10.8.0.6","1398","31088",""
"896","1563559104.647566","137.50.19.137","10.8.0.6","560","31088",""
"897","1563559104.647593","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"898","1563559104.866596","137.50.19.137","10.8.0.6","1398","31088",""
"899","1563559104.875531","137.50.19.137","10.8.0.6","1398","31088",""
"900","1563559104.875641","10.8.0.6","137.50.19.137","52","65535","0.000110000"
"901","1563559104.925402","137.50.19.137","10.8.0.6","890","31088",""
"902","1563559104.925445","10.8.0.6","137.50.19.137","52","65535","0.000043000"
"903","1563559104.956929","137.50.19.137","10.8.0.6","1398","31088",""
"904","1563559104.957002","137.50.19.137","10.8.0.6","1398","31088",""
"905","1563559104.957029","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"906","1563559104.957247","137.50.19.137","10.8.0.6","1398","31088",""
"907","1563559104.965164","137.50.19.137","10.8.0.6","1398","31088",""
"908","1563559104.965182","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"909","1563559105.008223","137.50.19.137","10.8.0.6","1398","31088",""
"910","1563559105.008403","137.50.19.137","10.8.0.6","1398","31088",""
"911","1563559105.008425","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"912","1563559105.008506","137.50.19.137","10.8.0.6","1398","31088",""
"913","1563559105.008671","137.50.19.137","10.8.0.6","1398","31088",""
"914","1563559105.008684","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"915","1563559105.008763","137.50.19.137","10.8.0.6","1398","31088",""
"916","1563559105.008838","137.50.19.137","10.8.0.6","1398","31088",""
"917","1563559105.008849","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"918","1563559105.008917","137.50.19.137","10.8.0.6","1398","31088",""
"919","1563559105.026436","137.50.19.137","10.8.0.6","1398","31088",""
"920","1563559105.026465","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"921","1563559105.046325","137.50.19.137","10.8.0.6","1398","31088",""
"922","1563559105.046497","137.50.19.137","10.8.0.6","1398","31088",""
"923","1563559105.046523","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"924","1563559105.046861","137.50.19.137","10.8.0.6","1398","31088",""
"925","1563559105.055381","137.50.19.137","10.8.0.6","1398","31088",""
"926","1563559105.055428","10.8.0.6","137.50.19.137","52","65535","0.000047000"
"927","1563559105.098421","137.50.19.137","10.8.0.6","1398","31088",""
"928","1563559105.098826","137.50.19.137","10.8.0.6","1398","31088",""
"929","1563559105.098853","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"930","1563559105.098964","137.50.19.137","10.8.0.6","1398","31088",""
"931","1563559105.099049","137.50.19.137","10.8.0.6","1398","31088",""
"932","1563559105.099061","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"933","1563559105.099141","137.50.19.137","10.8.0.6","1398","31088",""
"934","1563559105.099220","137.50.19.137","10.8.0.6","1398","31088",""
"935","1563559105.099232","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"936","1563559105.099310","137.50.19.137","10.8.0.6","1398","31088",""
"937","1563559105.099391","137.50.19.137","10.8.0.6","1398","31088",""
"938","1563559105.099402","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"939","1563559105.099483","137.50.19.137","10.8.0.6","1398","31088",""
"940","1563559105.105622","137.50.19.137","10.8.0.6","1398","31088",""
"941","1563559105.105656","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"942","1563559105.136711","137.50.19.137","10.8.0.6","1398","31088",""
"943","1563559105.136897","137.50.19.137","10.8.0.6","1398","31088",""
"944","1563559105.136926","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"945","1563559105.137037","137.50.19.137","10.8.0.6","1398","31088",""
"946","1563559105.137139","137.50.19.137","10.8.0.6","1398","31088",""
"947","1563559105.137153","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"948","1563559105.137249","137.50.19.137","10.8.0.6","1398","31088",""
"949","1563559105.145563","137.50.19.137","10.8.0.6","1398","31088",""
"950","1563559105.145599","10.8.0.6","137.50.19.137","52","65535","0.000036000"
"951","1563559105.188374","137.50.19.137","10.8.0.6","1398","31088",""
"952","1563559105.188625","137.50.19.137","10.8.0.6","1398","31088",""
"953","1563559105.188656","10.8.0.6","137.50.19.137","52","65535","0.000031000"
"954","1563559105.188797","137.50.19.137","10.8.0.6","1398","31088",""
"955","1563559105.188900","137.50.19.137","10.8.0.6","1398","31088",""
"956","1563559105.188914","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"957","1563559105.189010","137.50.19.137","10.8.0.6","1398","31088",""
"958","1563559105.189108","137.50.19.137","10.8.0.6","1398","31088",""
"959","1563559105.189121","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"960","1563559105.189218","137.50.19.137","10.8.0.6","1398","31088",""
"961","1563559105.195489","137.50.19.137","10.8.0.6","1398","31088",""
"962","1563559105.195525","10.8.0.6","137.50.19.137","52","65535","0.000036000"
"963","1563559105.226418","137.50.19.137","10.8.0.6","1398","31088",""
"964","1563559105.226562","137.50.19.137","10.8.0.6","1398","31088",""
"965","1563559105.226583","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"966","1563559105.226667","137.50.19.137","10.8.0.6","1398","31088",""
"967","1563559105.235199","137.50.19.137","10.8.0.6","1398","31088",""
"968","1563559105.235218","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"969","1563559105.315639","137.50.19.137","10.8.0.6","1398","31088",""
"970","1563559105.315783","137.50.19.137","10.8.0.6","1398","31088",""
"971","1563559105.315804","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"972","1563559105.547517","137.50.19.137","10.8.0.6","1398","31088",""
"973","1563559105.555369","137.50.19.137","10.8.0.6","1398","31088",""
"974","1563559105.555402","10.8.0.6","137.50.19.137","52","65535","0.000033000"
"975","1563559105.637475","137.50.19.137","10.8.0.6","1398","31088",""
"976","1563559105.637656","137.50.19.137","10.8.0.6","1398","31088",""
"977","1563559105.637682","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"978","1563559105.637791","137.50.19.137","10.8.0.6","1398","31088",""
"979","1563559105.638246","137.50.19.137","10.8.0.6","1398","31088",""
"980","1563559105.638264","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"981","1563559105.676521","137.50.19.137","10.8.0.6","1398","31088",""
"982","1563559105.676677","137.50.19.137","10.8.0.6","1398","31088",""
"983","1563559105.676688","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"984","1563559105.676751","137.50.19.137","10.8.0.6","1398","31088",""
"985","1563559105.676782","137.50.19.137","10.8.0.6","1398","31088",""
"986","1563559105.676787","10.8.0.6","137.50.19.137","52","65535","0.000005000"
"987","1563559105.676821","137.50.19.137","10.8.0.6","1398","31088",""
"988","1563559105.676899","137.50.19.137","10.8.0.6","1398","31088",""
"989","1563559105.676903","10.8.0.6","137.50.19.137","52","65535","0.000004000"
"990","1563559105.676925","137.50.19.137","10.8.0.6","1398","31088",""
"991","1563559105.685199","137.50.19.137","10.8.0.6","1398","31088",""
"992","1563559105.685210","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"993","1563559105.727950","137.50.19.137","10.8.0.6","1398","31088",""
"994","1563559105.728049","137.50.19.137","10.8.0.6","1398","31088",""
"995","1563559105.728063","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"996","1563559105.728121","137.50.19.137","10.8.0.6","1398","31088",""
"997","1563559105.755452","137.50.19.137","10.8.0.6","1398","31088",""
"998","1563559105.755492","10.8.0.6","137.50.19.137","52","65535","0.000040000"
"999","1563559105.767238","137.50.19.137","10.8.0.6","1398","31088",""
"1000","1563559105.767578","137.50.19.137","10.8.0.6","1398","31088",""
"1001","1563559105.767605","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"1002","1563559105.767708","137.50.19.137","10.8.0.6","1398","31088",""
"1003","1563559105.767793","137.50.19.137","10.8.0.6","1398","31088",""
"1004","1563559105.767805","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"1005","1563559105.767885","137.50.19.137","10.8.0.6","1398","31088",""
"1006","1563559105.767967","137.50.19.137","10.8.0.6","1398","31088",""
"1007","1563559105.767978","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"1008","1563559105.768064","137.50.19.137","10.8.0.6","1398","31088",""
"1009","1563559105.768148","137.50.19.137","10.8.0.6","1398","31088",""
"1010","1563559105.768159","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"1011","1563559105.768238","137.50.19.137","10.8.0.6","1398","31088",""
"1012","1563559105.775587","137.50.19.137","10.8.0.6","1398","31088",""
"1013","1563559105.775620","10.8.0.6","137.50.19.137","52","65535","0.000033000"
"1014","1563559105.805990","137.50.19.137","10.8.0.6","1398","31088",""
"1015","1563559105.806417","137.50.19.137","10.8.0.6","1398","31088",""
"1016","1563559105.806446","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"1017","1563559105.806550","137.50.19.137","10.8.0.6","1398","31088",""
"1018","1563559105.806636","137.50.19.137","10.8.0.6","1398","31088",""
"1019","1563559105.806649","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"1020","1563559105.818133","137.50.19.137","10.8.0.6","1398","31088",""
"1021","1563559105.825607","137.50.19.137","10.8.0.6","1398","31088",""
"1022","1563559105.825641","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"1023","1563559105.856885","137.50.19.137","10.8.0.6","1398","31088",""
"1024","1563559105.857136","137.50.19.137","10.8.0.6","1398","31088",""
"1025","1563559105.857162","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"1026","1563559105.857282","137.50.19.137","10.8.0.6","1398","31088",""
"1027","1563559105.857466","137.50.19.137","10.8.0.6","1398","31088",""
"1028","1563559105.857483","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"1029","1563559105.857585","137.50.19.137","10.8.0.6","1398","31088",""
"1030","1563559105.857684","137.50.19.137","10.8.0.6","1398","31088",""
"1031","1563559105.857698","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"1032","1563559105.857792","137.50.19.137","10.8.0.6","1398","31088",""
"1033","1563559105.865562","137.50.19.137","10.8.0.6","1398","31088",""
"1034","1563559105.865596","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"1035","1563559105.896080","137.50.19.137","10.8.0.6","1398","31088",""
"1036","1563559105.907405","137.50.19.137","10.8.0.6","1398","31088",""
"1037","1563559105.907415","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"1038","1563559105.907485","137.50.19.137","10.8.0.6","1398","31088",""
"1039","1563559105.907513","137.50.19.137","10.8.0.6","1398","31088",""
"1040","1563559105.907517","10.8.0.6","137.50.19.137","52","65535","0.000004000"
"1041","1563559105.945839","137.50.19.137","10.8.0.6","1398","31088",""
"1042","1563559105.975469","137.50.19.137","10.8.0.6","1398","31088",""
"1043","1563559105.975494","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"1044","1563559106.216259","137.50.19.137","10.8.0.6","1398","31088",""
"1045","1563559106.225682","137.50.19.137","10.8.0.6","1398","31088",""
"1046","1563559106.225719","10.8.0.6","137.50.19.137","52","65535","0.000037000"
"1047","1563559106.306666","137.50.19.137","10.8.0.6","1398","31088",""
"1048","1563559106.306860","137.50.19.137","10.8.0.6","1398","31088",""
"1049","1563559106.306888","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"1050","1563559106.307007","137.50.19.137","10.8.0.6","1398","31088",""
"1051","1563559106.315378","137.50.19.137","10.8.0.6","1398","31088",""
"1052","1563559106.315414","10.8.0.6","137.50.19.137","52","65535","0.000036000"
"1053","1563559106.345805","137.50.19.137","10.8.0.6","1398","31088",""
"1054","1563559106.345845","137.50.19.137","10.8.0.6","1398","31088",""
"1055","1563559106.345852","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"1056","1563559106.357616","137.50.19.137","10.8.0.6","1398","31088",""
"1057","1563559106.357732","137.50.19.137","10.8.0.6","1398","31088",""
"1058","1563559106.357740","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"1059","1563559106.357802","137.50.19.137","10.8.0.6","1398","31088",""
"1060","1563559106.357833","137.50.19.137","10.8.0.6","1398","31088",""
"1061","1563559106.357838","10.8.0.6","137.50.19.137","52","65535","0.000005000"
"1062","1563559106.357859","137.50.19.137","10.8.0.6","1398","31088",""
"1063","1563559106.357880","137.50.19.137","10.8.0.6","1398","31088",""
"1064","1563559106.357882","10.8.0.6","137.50.19.137","52","65535","0.000002000"
"1065","1563559106.396531","137.50.19.137","10.8.0.6","1398","31088",""
"1066","1563559106.396758","137.50.19.137","10.8.0.6","1398","31088",""
"1067","1563559106.396780","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"1068","1563559106.396873","137.50.19.137","10.8.0.6","1398","31088",""
"1069","1563559106.405277","137.50.19.137","10.8.0.6","1398","31088",""
"1070","1563559106.405306","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"1071","1563559106.449019","137.50.19.137","10.8.0.6","1398","31088",""
"1072","1563559106.449240","137.50.19.137","10.8.0.6","1398","31088",""
"1073","1563559106.449263","10.8.0.6","137.50.19.137","52","65535","0.000023000"
"1074","1563559106.449787","137.50.19.137","10.8.0.6","1398","31088",""
"1075","1563559106.449878","137.50.19.137","10.8.0.6","1398","31088",""
"1076","1563559106.449890","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"1077","1563559106.449959","137.50.19.137","10.8.0.6","1398","31088",""
"1078","1563559106.450028","137.50.19.137","10.8.0.6","1398","31088",""
"1079","1563559106.450038","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"1080","1563559106.450107","137.50.19.137","10.8.0.6","1398","31088",""
"1081","1563559106.450175","137.50.19.137","10.8.0.6","1398","31088",""
"1082","1563559106.450186","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"1083","1563559106.486968","137.50.19.137","10.8.0.6","1398","31088",""
"1084","1563559106.487247","137.50.19.137","10.8.0.6","1398","31088",""
"1085","1563559106.487274","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"1086","1563559106.487394","137.50.19.137","10.8.0.6","1398","31088",""
"1087","1563559106.487485","137.50.19.137","10.8.0.6","1398","31088",""
"1088","1563559106.487498","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"1089","1563559106.487807","137.50.19.137","10.8.0.6","1398","31088",""
"1090","1563559106.487898","137.50.19.137","10.8.0.6","1398","31088",""
"1091","1563559106.487912","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"1092","1563559106.487991","137.50.19.137","10.8.0.6","1398","31088",""
"1093","1563559106.495362","137.50.19.137","10.8.0.6","1398","31088",""
"1094","1563559106.495394","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"1095","1563559106.539016","137.50.19.137","10.8.0.6","1398","31088",""
"1096","1563559106.539192","137.50.19.137","10.8.0.6","1398","31088",""
"1097","1563559106.539216","10.8.0.6","137.50.19.137","52","65535","0.000024000"
"1098","1563559106.539324","137.50.19.137","10.8.0.6","1398","31088",""
"1099","1563559106.539409","137.50.19.137","10.8.0.6","1398","31088",""
"1100","1563559106.539423","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"1101","1563559106.539503","137.50.19.137","10.8.0.6","1398","31088",""
"1102","1563559106.539586","137.50.19.137","10.8.0.6","1398","31088",""
"1103","1563559106.539598","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"1104","1563559106.539678","137.50.19.137","10.8.0.6","1398","31088",""
"1105","1563559106.539762","137.50.19.137","10.8.0.6","1398","31088",""
"1106","1563559106.539774","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"1107","1563559106.576153","137.50.19.137","10.8.0.6","1398","31088",""
"1108","1563559106.576296","137.50.19.137","10.8.0.6","1398","31088",""
"1109","1563559106.576318","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"1110","1563559106.576403","137.50.19.137","10.8.0.6","1398","31088",""
"1111","1563559106.595028","137.50.19.137","10.8.0.6","1398","31088",""
"1112","1563559106.595049","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"1113","1563559106.628216","137.50.19.137","10.8.0.6","1398","31088",""
"1114","1563559106.635531","137.50.19.137","10.8.0.6","1398","31088",""
"1115","1563559106.635565","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"1116","1563559106.897486","137.50.19.137","10.8.0.6","1398","31088",""
"1117","1563559106.904945","137.50.19.137","10.8.0.6","1398","31088",""
"1118","1563559106.904953","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"1119","1563559106.988070","137.50.19.137","10.8.0.6","1398","31088",""
"1120","1563559106.988193","137.50.19.137","10.8.0.6","1398","31088",""
"1121","1563559106.988206","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"1122","1563559106.988253","137.50.19.137","10.8.0.6","1398","31088",""
"1123","1563559106.988293","137.50.19.137","10.8.0.6","1398","31088",""
"1124","1563559106.988314","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"1125","1563559106.988607","137.50.19.137","10.8.0.6","1398","31088",""
"1126","1563559106.994956","137.50.19.137","10.8.0.6","1398","31088",""
"1127","1563559106.994974","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"1128","1563559107.026376","137.50.19.137","10.8.0.6","1398","31088",""
"1129","1563559107.026555","137.50.19.137","10.8.0.6","1398","31088",""
"1130","1563559107.026575","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"1131","1563559107.026653","137.50.19.137","10.8.0.6","1398","31088",""
"1132","1563559107.026723","137.50.19.137","10.8.0.6","1398","31088",""
"1133","1563559107.026734","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"1134","1563559107.026801","137.50.19.137","10.8.0.6","1398","31088",""
"1135","1563559107.035104","137.50.19.137","10.8.0.6","1398","31088",""
"1136","1563559107.035123","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"1137","1563559107.066353","137.50.19.137","10.8.0.6","1398","31088",""
"1138","1563559107.066466","137.50.19.137","10.8.0.6","1398","31088",""
"1139","1563559107.066481","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"1140","1563559107.077074","137.50.19.137","10.8.0.6","1398","31088",""
"1141","1563559107.085433","137.50.19.137","10.8.0.6","1398","31088",""
"1142","1563559107.085462","10.8.0.6","137.50.19.137","52","65535","0.000029000"
"1143","1563559107.116907","137.50.19.137","10.8.0.6","1398","31088",""
"1144","1563559107.117406","137.50.19.137","10.8.0.6","1398","31088",""
"1145","1563559107.117433","10.8.0.6","137.50.19.137","52","65535","0.000027000"
