"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"396","1563306257.323585","137.50.19.137","10.8.0.6","1398","243",""
"397","1563306257.323587","137.50.19.137","10.8.0.6","1398","243",""
"398","1563306257.323601","137.50.19.137","10.8.0.6","1398","243",""
"399","1563306257.323603","137.50.19.137","10.8.0.6","1398","243",""
"400","1563306257.323605","137.50.19.137","10.8.0.6","1398","243",""
"401","1563306257.323607","137.50.19.137","10.8.0.6","1398","243",""
"402","1563306257.363396","10.8.0.6","137.50.19.137","52","2232","1.170668000"
"403","1563306257.363498","10.8.0.6","137.50.19.137","52","2241","1.170761000"
"404","1563306257.363948","137.50.19.137","10.8.0.6","1398","243",""
"405","1563306257.363953","137.50.19.137","10.8.0.6","1398","243",""
"406","1563306257.363954","137.50.19.137","10.8.0.6","1398","243",""
"407","1563306257.363956","137.50.19.137","10.8.0.6","1398","243",""
"408","1563306257.363985","137.50.19.137","10.8.0.6","1398","243",""
"409","1563306257.363986","137.50.19.137","10.8.0.6","1398","243",""
"410","1563306257.363988","137.50.19.137","10.8.0.6","1398","243",""
"411","1563306257.363989","137.50.19.137","10.8.0.6","1398","243",""
"412","1563306257.364929","10.8.0.6","137.50.19.137","52","2250","0.772225000"
"413","1563306257.364956","10.8.0.6","137.50.19.137","52","2241","0.772185000"
"414","1563306257.365468","137.50.19.137","10.8.0.6","1398","243",""
"415","1563306257.365472","137.50.19.137","10.8.0.6","1398","243",""
"416","1563306257.365474","137.50.19.137","10.8.0.6","1398","243",""
"417","1563306257.365475","137.50.19.137","10.8.0.6","1398","243",""
"418","1563306257.365498","137.50.19.137","10.8.0.6","1398","243",""
"419","1563306257.365499","137.50.19.137","10.8.0.6","1398","243",""
"420","1563306257.365501","137.50.19.137","10.8.0.6","1398","243",""
"421","1563306257.365502","137.50.19.137","10.8.0.6","1398","243",""
"422","1563306257.365577","137.50.19.137","10.8.0.6","1398","243",""
"423","1563306257.365578","137.50.19.137","10.8.0.6","1398","243",""
"424","1563306257.365580","137.50.19.137","10.8.0.6","1398","243",""
"425","1563306257.365581","137.50.19.137","10.8.0.6","1398","243",""
"426","1563306257.365643","137.50.19.137","10.8.0.6","1398","243",""
"427","1563306257.365645","137.50.19.137","10.8.0.6","1398","243",""
"428","1563306257.365646","137.50.19.137","10.8.0.6","1398","243",""
"429","1563306257.365647","137.50.19.137","10.8.0.6","1398","243",""
"430","1563306257.365716","137.50.19.137","10.8.0.6","1398","243",""
"431","1563306257.365718","137.50.19.137","10.8.0.6","1398","243",""
"432","1563306257.408382","10.8.0.6","137.50.19.137","52","2250","0.815166000"
"433","1563306257.408409","10.8.0.6","137.50.19.137","52","2250","0.752192000"
"434","1563306257.408801","137.50.19.137","10.8.0.6","1398","243",""
"435","1563306257.408806","137.50.19.137","10.8.0.6","1398","243",""
"436","1563306257.408808","137.50.19.137","10.8.0.6","1398","243",""
"437","1563306257.408810","137.50.19.137","10.8.0.6","1398","243",""
"438","1563306257.408855","137.50.19.137","10.8.0.6","1398","243",""
"439","1563306257.408857","137.50.19.137","10.8.0.6","1398","243",""
"440","1563306257.408859","137.50.19.137","10.8.0.6","1398","243",""
"441","1563306257.408862","137.50.19.137","10.8.0.6","1398","243",""
"442","1563306257.408891","10.8.0.6","137.50.19.137","52","2250","0.752664000"
"443","1563306257.408957","137.50.19.137","10.8.0.6","1398","243",""
"444","1563306257.408960","137.50.19.137","10.8.0.6","1398","243",""
"445","1563306257.408961","137.50.19.137","10.8.0.6","1398","243",""
"446","1563306257.408963","137.50.19.137","10.8.0.6","1398","243",""
"447","1563306257.408979","10.8.0.6","137.50.19.137","52","2241","0.727019000"
"448","1563306257.409038","137.50.19.137","10.8.0.6","1398","243",""
"449","1563306257.409040","137.50.19.137","10.8.0.6","1398","243",""
"450","1563306257.409042","137.50.19.137","10.8.0.6","1398","243",""
"451","1563306257.409044","137.50.19.137","10.8.0.6","1398","243",""
"452","1563306257.409165","137.50.19.137","10.8.0.6","1398","243",""
"453","1563306257.409167","137.50.19.137","10.8.0.6","1398","243",""
"454","1563306257.409170","137.50.19.137","10.8.0.6","1398","243",""
"455","1563306257.409171","137.50.19.137","10.8.0.6","1398","243",""
"456","1563306257.409213","137.50.19.137","10.8.0.6","1398","243",""
"457","1563306257.409214","137.50.19.137","10.8.0.6","1398","243",""
"458","1563306257.409217","137.50.19.137","10.8.0.6","1398","243",""
"459","1563306257.409219","137.50.19.137","10.8.0.6","1398","243",""
"460","1563306257.409837","10.8.0.6","137.50.19.137","52","2241","0.727871000"
"461","1563306257.410172","137.50.19.137","10.8.0.6","1398","243",""
"462","1563306257.410175","137.50.19.137","10.8.0.6","1398","243",""
"463","1563306257.410176","137.50.19.137","10.8.0.6","1398","243",""
"464","1563306257.410177","137.50.19.137","10.8.0.6","1398","243",""
"465","1563306257.452204","10.8.0.6","137.50.19.137","52","2241","0.770133000"
"466","1563306257.452232","10.8.0.6","137.50.19.137","52","2241","0.770156000"
"467","1563306257.452755","137.50.19.137","10.8.0.6","1398","243",""
"468","1563306257.452760","137.50.19.137","10.8.0.6","1398","243",""
"469","1563306257.452761","137.50.19.137","10.8.0.6","1398","243",""
"470","1563306257.452763","137.50.19.137","10.8.0.6","1398","243",""
"471","1563306257.452771","137.50.19.137","10.8.0.6","1398","243",""
"472","1563306257.452773","137.50.19.137","10.8.0.6","1398","243",""
"473","1563306257.452774","137.50.19.137","10.8.0.6","1398","243",""
"474","1563306257.452776","137.50.19.137","10.8.0.6","1398","243",""
"475","1563306257.452867","10.8.0.6","137.50.19.137","52","2241","0.770759000"
"476","1563306257.452906","10.8.0.6","137.50.19.137","52","2241","0.770051000"
"477","1563306257.453352","137.50.19.137","10.8.0.6","1398","243",""
"478","1563306257.453355","137.50.19.137","10.8.0.6","1398","243",""
"479","1563306257.453356","137.50.19.137","10.8.0.6","1398","243",""
"480","1563306257.453358","137.50.19.137","10.8.0.6","1398","243",""
"481","1563306257.498211","10.8.0.6","137.50.19.137","52","2241","0.815352000"
"482","1563306257.498238","10.8.0.6","137.50.19.137","52","2272","0.765200000"
"483","1563306257.498621","137.50.19.137","10.8.0.6","1398","243",""
"484","1563306257.498624","137.50.19.137","10.8.0.6","1398","243",""
"485","1563306257.498629","137.50.19.137","10.8.0.6","1398","243",""
"486","1563306257.498630","137.50.19.137","10.8.0.6","1398","243",""
"487","1563306257.498856","10.8.0.6","137.50.19.137","52","2295","0.765811000"
"488","1563306257.498902","10.8.0.6","137.50.19.137","52","2318","0.765855000"
"489","1563306257.499395","137.50.19.137","10.8.0.6","1398","243",""
"490","1563306257.499399","137.50.19.137","10.8.0.6","1398","243",""
"491","1563306257.549469","10.8.0.6","137.50.19.137","52","2340","0.816420000"
"492","1563306257.549532","10.8.0.6","137.50.19.137","52","2363","0.815350000"
"493","1563306257.550063","137.50.19.137","10.8.0.6","1398","243",""
"494","1563306257.550069","137.50.19.137","10.8.0.6","1398","243",""
"495","1563306257.588032","10.8.0.6","137.50.19.137","52","2385","0.853845000"
"496","1563306257.588078","10.8.0.6","137.50.19.137","52","2408","0.815035000"
"497","1563306257.588611","137.50.19.137","10.8.0.6","1398","243",""
"498","1563306257.588615","137.50.19.137","10.8.0.6","1398","243",""
"499","1563306257.588921","10.8.0.6","137.50.19.137","52","2431","0.815871000"
"500","1563306257.588947","10.8.0.6","137.50.19.137","52","2453","0.815894000"
"501","1563306257.589476","137.50.19.137","10.8.0.6","1398","243",""
"502","1563306257.589479","137.50.19.137","10.8.0.6","1398","243",""
"503","1563306257.635554","10.8.0.6","137.50.19.137","52","2476","0.862499000"
"504","1563306257.635614","10.8.0.6","137.50.19.137","52","2499","0.861459000"
"505","1563306257.636235","137.50.19.137","10.8.0.6","1398","243",""
"506","1563306257.636242","137.50.19.137","10.8.0.6","1398","243",""
"507","1563306257.636985","10.8.0.6","137.50.19.137","52","2521","0.862825000"
"508","1563306257.637558","137.50.19.137","10.8.0.6","1398","243",""
"509","1563306257.637565","137.50.19.137","10.8.0.6","1398","243",""
"510","1563306257.680559","10.8.0.6","137.50.19.137","52","2544","0.906389000"
"511","1563306257.680627","10.8.0.6","137.50.19.137","52","2566","0.862691000"
"512","1563306257.681117","137.50.19.137","10.8.0.6","1398","243",""
"513","1563306257.681124","137.50.19.137","10.8.0.6","1398","243",""
"514","1563306257.681991","10.8.0.6","137.50.19.137","52","2589","0.864051000"
"515","1563306257.682607","137.50.19.137","10.8.0.6","1398","243",""
"516","1563306257.682611","137.50.19.137","10.8.0.6","1398","243",""
"517","1563306257.722883","10.8.0.6","137.50.19.137","52","2612","0.904925000"
"518","1563306257.722934","10.8.0.6","137.50.19.137","52","2634","0.904973000"
"519","1563306257.723502","137.50.19.137","10.8.0.6","1398","243",""
"520","1563306257.723509","137.50.19.137","10.8.0.6","1398","243",""
"521","1563306257.723860","10.8.0.6","137.50.19.137","52","2657","0.905696000"
"522","1563306257.723887","10.8.0.6","137.50.19.137","52","2680","0.905721000"
"523","1563306257.724512","137.50.19.137","10.8.0.6","1398","243",""
"524","1563306257.724518","137.50.19.137","10.8.0.6","1398","243",""
"525","1563306257.724888","10.8.0.6","137.50.19.137","52","2702","0.853481000"
"526","1563306257.767959","10.8.0.6","137.50.19.137","52","2725","0.896548000"
"527","1563306257.767985","10.8.0.6","137.50.19.137","52","2747","0.896573000"
"528","1563306257.768467","137.50.19.137","10.8.0.6","1398","243",""
"529","1563306257.768471","137.50.19.137","10.8.0.6","1398","243",""
"530","1563306257.768865","10.8.0.6","137.50.19.137","52","2770","0.897451000"
"531","1563306257.768894","10.8.0.6","137.50.19.137","52","2793","0.858459000"
"532","1563306257.769444","137.50.19.137","10.8.0.6","1398","243",""
"533","1563306257.769447","137.50.19.137","10.8.0.6","1398","243",""
"534","1563306257.812445","10.8.0.6","137.50.19.137","52","2815","0.902005000"
"535","1563306257.812498","10.8.0.6","137.50.19.137","52","2838","0.902052000"
"536","1563306257.812631","10.8.0.6","137.50.19.137","52","2861","0.902183000"
"537","1563306257.812673","10.8.0.6","137.50.19.137","52","2883","0.901159000"
"538","1563306257.812925","137.50.19.137","10.8.0.6","1398","243",""
"539","1563306257.812927","137.50.19.137","10.8.0.6","1398","243",""
"540","1563306257.812945","137.50.19.137","10.8.0.6","1398","243",""
"541","1563306257.812946","137.50.19.137","10.8.0.6","1398","243",""
"542","1563306257.866276","10.8.0.6","137.50.19.137","52","2906","0.954759000"
"543","1563306257.866306","10.8.0.6","137.50.19.137","52","2928","0.954787000"
"544","1563306257.866860","137.50.19.137","10.8.0.6","1398","243",""
"545","1563306257.866864","137.50.19.137","10.8.0.6","1398","243",""
"546","1563306257.903568","10.8.0.6","137.50.19.137","52","2951","0.992047000"
"547","1563306257.903628","10.8.0.6","137.50.19.137","52","2974","0.943265000"
"548","1563306257.904077","137.50.19.137","10.8.0.6","1398","243",""
"549","1563306257.904082","137.50.19.137","10.8.0.6","1398","243",""
"550","1563306257.905049","10.8.0.6","137.50.19.137","52","2996","0.944679000"
"551","1563306257.905100","10.8.0.6","137.50.19.137","52","3019","0.944727000"
"552","1563306257.905575","137.50.19.137","10.8.0.6","1398","243",""
"553","1563306257.905579","137.50.19.137","10.8.0.6","1398","243",""
"554","1563306257.905580","137.50.19.137","10.8.0.6","1398","243",""
"555","1563306257.905582","137.50.19.137","10.8.0.6","1398","243",""
"556","1563306257.948618","10.8.0.6","137.50.19.137","52","3042","0.988243000"
"557","1563306257.948670","10.8.0.6","137.50.19.137","52","3064","0.941823000"
"558","1563306257.949145","137.50.19.137","10.8.0.6","1398","243",""
"559","1563306257.950109","10.8.0.6","137.50.19.137","52","3087","0.943256000"
"560","1563306257.950160","10.8.0.6","137.50.19.137","52","3109","0.943304000"
"561","1563306257.950597","137.50.19.137","10.8.0.6","1398","243",""
"562","1563306257.950600","137.50.19.137","10.8.0.6","1398","243",""
"563","1563306257.995791","10.8.0.6","137.50.19.137","52","3132","0.988933000"
"564","1563306257.995860","10.8.0.6","137.50.19.137","52","3155","0.988365000"
"565","1563306257.996322","137.50.19.137","10.8.0.6","1398","243",""
"566","1563306257.996326","137.50.19.137","10.8.0.6","1398","243",""
"567","1563306257.997268","10.8.0.6","137.50.19.137","52","3177","0.989768000"
"568","1563306257.997748","137.50.19.137","10.8.0.6","1398","243",""
"569","1563306257.997751","137.50.19.137","10.8.0.6","1398","243",""
"570","1563306258.038166","10.8.0.6","137.50.19.137","52","3200","0.992404000"
"571","1563306258.038224","10.8.0.6","137.50.19.137","52","3223","0.992460000"
"572","1563306258.038849","137.50.19.137","10.8.0.6","1398","243",""
"573","1563306258.039274","10.8.0.6","137.50.19.137","52","3245","0.993509000"
"574","1563306258.039303","10.8.0.6","137.50.19.137","52","3268","0.993536000"
"575","1563306258.039897","137.50.19.137","10.8.0.6","1398","243",""
"576","1563306258.039900","137.50.19.137","10.8.0.6","1398","243",""
"577","1563306258.039945","10.8.0.6","137.50.19.137","52","3290","0.993593000"
"578","1563306258.040363","137.50.19.137","10.8.0.6","1398","243",""
"579","1563306258.040365","137.50.19.137","10.8.0.6","1398","243",""
"580","1563306258.083242","10.8.0.6","137.50.19.137","52","3313","1.036885000"
"581","1563306258.083290","10.8.0.6","137.50.19.137","52","3336","0.992641000"
"582","1563306258.083768","137.50.19.137","10.8.0.6","1398","243",""
"583","1563306258.083817","10.8.0.6","137.50.19.137","52","3358","0.993162000"
"584","1563306258.083863","10.8.0.6","137.50.19.137","52","3381","0.993205000"
"585","1563306258.084443","137.50.19.137","10.8.0.6","1398","243",""
"586","1563306258.084447","137.50.19.137","10.8.0.6","1398","243",""
"587","1563306258.084971","10.8.0.6","137.50.19.137","52","3404","0.994311000"
"588","1563306258.085467","137.50.19.137","10.8.0.6","1398","243",""
"589","1563306258.085471","137.50.19.137","10.8.0.6","1398","243",""
"590","1563306258.127947","10.8.0.6","137.50.19.137","52","3426","1.036348000"
"591","1563306258.128147","10.8.0.6","137.50.19.137","52","3449","1.036544000"
"592","1563306258.128372","137.50.19.137","10.8.0.6","1398","243",""
"593","1563306258.128375","137.50.19.137","10.8.0.6","1398","243",""
"594","1563306258.128377","137.50.19.137","10.8.0.6","1398","243",""
"595","1563306258.129067","10.8.0.6","137.50.19.137","52","3471","1.037463000"
"596","1563306258.129096","10.8.0.6","137.50.19.137","52","3494","1.037490000"
"597","1563306258.129623","137.50.19.137","10.8.0.6","1398","243",""
"598","1563306258.129627","137.50.19.137","10.8.0.6","1398","243",""
"599","1563306258.175978","10.8.0.6","137.50.19.137","52","3517","1.040423000"
"600","1563306258.176027","10.8.0.6","137.50.19.137","52","3539","1.040465000"
"601","1563306258.176665","137.50.19.137","10.8.0.6","1398","243",""
"602","1563306258.177012","10.8.0.6","137.50.19.137","52","3562","1.041439000"
"603","1563306258.177550","137.50.19.137","10.8.0.6","1398","243",""
"604","1563306258.177555","137.50.19.137","10.8.0.6","1398","243",""
"605","1563306258.223679","10.8.0.6","137.50.19.137","52","3585","1.088104000"
"606","1563306258.223716","10.8.0.6","137.50.19.137","52","3607","1.087217000"
"607","1563306258.224245","137.50.19.137","10.8.0.6","1398","243",""
"608","1563306258.262889","10.8.0.6","137.50.19.137","52","3630","1.126386000"
"609","1563306258.262933","10.8.0.6","137.50.19.137","52","3652","1.126424000"
"610","1563306258.263511","137.50.19.137","10.8.0.6","1398","243",""
"611","1563306258.263516","137.50.19.137","10.8.0.6","1398","243",""
"612","1563306258.263935","10.8.0.6","137.50.19.137","52","3675","1.127425000"
"613","1563306258.263970","10.8.0.6","137.50.19.137","52","3698","1.074824000"
"614","1563306258.264533","137.50.19.137","10.8.0.6","1398","243",""
"615","1563306258.264536","137.50.19.137","10.8.0.6","1398","243",""
"616","1563306258.264914","10.8.0.6","137.50.19.137","52","3720","1.075764000"
"617","1563306258.265359","137.50.19.137","10.8.0.6","1398","243",""
"618","1563306258.265364","137.50.19.137","10.8.0.6","1398","243",""
"619","1563306258.310522","10.8.0.6","137.50.19.137","52","3743","1.121371000"
"620","1563306258.310557","10.8.0.6","137.50.19.137","52","3766","1.121404000"
"621","1563306258.311160","137.50.19.137","10.8.0.6","1398","243",""
"622","1563306258.311652","10.8.0.6","137.50.19.137","52","3788","1.083282000"
"623","1563306258.312231","137.50.19.137","10.8.0.6","1398","243",""
"624","1563306258.312235","137.50.19.137","10.8.0.6","1398","243",""
"625","1563306258.355537","10.8.0.6","137.50.19.137","52","3811","1.127163000"
"626","1563306258.355591","10.8.0.6","137.50.19.137","52","3833","1.127215000"
"627","1563306258.356088","10.8.0.6","137.50.19.137","52","3856","1.127711000"
"628","1563306258.356139","10.8.0.6","137.50.19.137","52","3879","1.127735000"
"629","1563306258.356165","137.50.19.137","10.8.0.6","1398","243",""
"630","1563306258.356603","137.50.19.137","10.8.0.6","1398","243",""
"631","1563306258.356606","137.50.19.137","10.8.0.6","1398","243",""
"632","1563306258.356842","10.8.0.6","137.50.19.137","52","3901","1.128436000"
"633","1563306258.357330","137.50.19.137","10.8.0.6","1398","243",""
"634","1563306258.357333","137.50.19.137","10.8.0.6","1398","243",""
"635","1563306258.400345","10.8.0.6","137.50.19.137","52","3924","1.170994000"
"636","1563306258.400398","10.8.0.6","137.50.19.137","52","3947","1.171040000"
"637","1563306258.400884","137.50.19.137","10.8.0.6","1398","243",""
"638","1563306258.400889","137.50.19.137","10.8.0.6","1398","243",""
"639","1563306258.400978","10.8.0.6","137.50.19.137","52","3969","1.171617000"
"640","1563306258.401010","10.8.0.6","137.50.19.137","52","3992","1.171647000"
"641","1563306258.401533","137.50.19.137","10.8.0.6","1398","243",""
"642","1563306258.401537","137.50.19.137","10.8.0.6","1398","243",""
"643","1563306258.401927","10.8.0.6","137.50.19.137","52","4014","1.172515000"
"644","1563306258.402408","137.50.19.137","10.8.0.6","1398","243",""
"645","1563306258.402411","137.50.19.137","10.8.0.6","1398","243",""
"646","1563306258.446554","10.8.0.6","137.50.19.137","52","4037","1.217140000"
"647","1563306258.446585","10.8.0.6","137.50.19.137","52","4060","1.175961000"
"648","1563306258.447035","137.50.19.137","10.8.0.6","1398","243",""
"649","1563306258.447096","10.8.0.6","137.50.19.137","52","4082","1.176465000"
"650","1563306258.447142","10.8.0.6","137.50.19.137","52","4105","1.176509000"
"651","1563306258.447769","137.50.19.137","10.8.0.6","1398","243",""
"652","1563306258.447776","137.50.19.137","10.8.0.6","1398","243",""
"653","1563306258.488489","10.8.0.6","137.50.19.137","52","4128","1.217854000"
"654","1563306258.489111","137.50.19.137","10.8.0.6","1398","243",""
"655","1563306258.489115","137.50.19.137","10.8.0.6","1398","243",""
"656","1563306258.489453","10.8.0.6","137.50.19.137","52","4150","1.218804000"
"657","1563306258.490068","137.50.19.137","10.8.0.6","1398","243",""
"658","1563306258.490111","10.8.0.6","137.50.19.137","52","4173","1.219460000"
"659","1563306258.490143","10.8.0.6","137.50.19.137","52","4195","1.219490000"
"660","1563306258.490644","137.50.19.137","10.8.0.6","1398","243",""
"661","1563306258.490648","137.50.19.137","10.8.0.6","1398","243",""
"662","1563306258.490906","10.8.0.6","137.50.19.137","52","4218","1.220250000"
"663","1563306258.578645","10.8.0.6","137.50.19.137","52","4241","1.307949000"
"664","1563306258.578678","10.8.0.6","137.50.19.137","52","4263","1.307979000"
"665","1563306258.579000","10.8.0.6","137.50.19.137","52","4286","1.308299000"
"666","1563306258.579049","10.8.0.6","137.50.19.137","52","4309","1.308346000"
"667","1563306258.579156","137.50.19.137","10.8.0.6","1398","243",""
"668","1563306258.579160","137.50.19.137","10.8.0.6","1398","243",""
"669","1563306258.579315","137.50.19.137","10.8.0.6","1398","243",""
"670","1563306258.579318","137.50.19.137","10.8.0.6","1398","243",""
"671","1563306258.579976","10.8.0.6","137.50.19.137","52","4331","1.309227000"
"672","1563306258.580511","137.50.19.137","10.8.0.6","1398","243",""
"673","1563306258.580516","137.50.19.137","10.8.0.6","1398","243",""
"674","1563306258.625824","10.8.0.6","137.50.19.137","52","4354","1.355073000"
"675","1563306258.625863","10.8.0.6","137.50.19.137","52","4376","1.355110000"
"676","1563306258.626308","137.50.19.137","10.8.0.6","1398","243",""
"677","1563306258.626312","137.50.19.137","10.8.0.6","1398","243",""
"678","1563306258.627095","10.8.0.6","137.50.19.137","52","4399","1.356340000"
"679","1563306258.627124","10.8.0.6","137.50.19.137","52","4422","1.356286000"
"680","1563306258.627578","137.50.19.137","10.8.0.6","1398","243",""
"681","1563306258.627582","137.50.19.137","10.8.0.6","1398","243",""
"682","1563306258.673957","10.8.0.6","137.50.19.137","52","4444","1.403117000"
"683","1563306258.673987","10.8.0.6","137.50.19.137","52","4467","1.402660000"
"684","1563306258.674530","137.50.19.137","10.8.0.6","1398","243",""
"685","1563306258.674534","137.50.19.137","10.8.0.6","1398","243",""
"686","1563306258.674982","10.8.0.6","137.50.19.137","52","4490","1.403651000"
"687","1563306258.675595","137.50.19.137","10.8.0.6","1398","243",""
"688","1563306258.675602","137.50.19.137","10.8.0.6","1398","243",""
"689","1563306258.710341","10.8.0.6","137.50.19.137","52","4512","1.439008000"
"690","1563306258.710369","10.8.0.6","137.50.19.137","52","4535","1.439035000"
"691","1563306258.711024","137.50.19.137","10.8.0.6","1398","243",""
"692","1563306258.711060","10.8.0.6","137.50.19.137","52","4557","1.439705000"
"693","1563306258.711086","10.8.0.6","137.50.19.137","52","4559","1.439729000"
"694","1563306258.711628","137.50.19.137","10.8.0.6","1398","243",""
"695","1563306258.711633","137.50.19.137","10.8.0.6","1398","243",""
"696","1563306258.712035","10.8.0.6","137.50.19.137","52","4559","1.440675000"
"697","1563306258.712613","137.50.19.137","10.8.0.6","1398","243",""
"698","1563306258.712618","137.50.19.137","10.8.0.6","1398","243",""
"699","1563306258.712721","10.8.0.6","137.50.19.137","52","4559","1.441289000"
"700","1563306258.713165","137.50.19.137","10.8.0.6","1398","243",""
"701","1563306258.713167","137.50.19.137","10.8.0.6","1398","243",""
"702","1563306258.713190","10.8.0.6","137.50.19.137","52","4559","1.441756000"
"703","1563306258.713650","137.50.19.137","10.8.0.6","1398","243",""
"704","1563306258.713653","137.50.19.137","10.8.0.6","1398","243",""
"705","1563306258.713655","137.50.19.137","10.8.0.6","1398","243",""
"706","1563306258.713972","10.8.0.6","137.50.19.137","52","4559","1.390390000"
"707","1563306258.713994","10.8.0.6","137.50.19.137","52","4559","1.390407000"
"708","1563306258.714376","137.50.19.137","10.8.0.6","1398","243",""
"709","1563306258.714379","137.50.19.137","10.8.0.6","1398","243",""
"710","1563306258.714381","137.50.19.137","10.8.0.6","1398","243",""
"711","1563306258.714383","137.50.19.137","10.8.0.6","1398","243",""
"712","1563306258.714926","10.8.0.6","137.50.19.137","52","4559","1.391323000"
"713","1563306258.714952","10.8.0.6","137.50.19.137","52","4559","1.391345000"
"714","1563306258.715276","137.50.19.137","10.8.0.6","1398","243",""
"715","1563306258.715279","137.50.19.137","10.8.0.6","1398","243",""
"716","1563306258.715285","137.50.19.137","10.8.0.6","1398","243",""
"717","1563306258.715287","137.50.19.137","10.8.0.6","1398","243",""
"718","1563306258.715685","10.8.0.6","137.50.19.137","52","4559","1.351732000"
"719","1563306258.715733","10.8.0.6","137.50.19.137","52","4559","1.351777000"
"720","1563306258.716064","137.50.19.137","10.8.0.6","1398","243",""
"721","1563306258.716067","137.50.19.137","10.8.0.6","1398","243",""
"722","1563306258.716072","137.50.19.137","10.8.0.6","1398","243",""
"723","1563306258.716074","137.50.19.137","10.8.0.6","1398","243",""
"724","1563306258.716957","10.8.0.6","137.50.19.137","52","4559","1.352971000"
"725","1563306258.717068","10.8.0.6","137.50.19.137","52","4559","1.353079000"
"726","1563306258.717331","137.50.19.137","10.8.0.6","1398","243",""
"727","1563306258.717333","137.50.19.137","10.8.0.6","1398","243",""
"728","1563306258.717335","137.50.19.137","10.8.0.6","1398","243",""
"729","1563306258.717336","137.50.19.137","10.8.0.6","1398","243",""
"730","1563306258.717954","10.8.0.6","137.50.19.137","52","4559","1.352482000"
"731","1563306258.717975","10.8.0.6","137.50.19.137","52","4559","1.352500000"
"732","1563306258.718310","137.50.19.137","10.8.0.6","1398","243",""
"733","1563306258.718312","137.50.19.137","10.8.0.6","1398","243",""
"734","1563306258.718314","137.50.19.137","10.8.0.6","1398","243",""
"735","1563306258.718315","137.50.19.137","10.8.0.6","1398","243",""
"736","1563306258.718773","10.8.0.6","137.50.19.137","52","4559","1.353274000"
"737","1563306258.718820","10.8.0.6","137.50.19.137","52","4559","1.353318000"
"738","1563306258.719156","137.50.19.137","10.8.0.6","1398","243",""
"739","1563306258.719159","137.50.19.137","10.8.0.6","1398","243",""
"740","1563306258.719164","137.50.19.137","10.8.0.6","1398","243",""
"741","1563306258.719166","137.50.19.137","10.8.0.6","1398","243",""
"742","1563306258.719234","137.50.19.137","10.8.0.6","1398","243",""
"743","1563306258.719235","137.50.19.137","10.8.0.6","1398","243",""
"744","1563306258.719911","10.8.0.6","137.50.19.137","52","4559","1.354333000"
"745","1563306258.719938","10.8.0.6","137.50.19.137","52","4559","1.354357000"
"746","1563306258.720239","137.50.19.137","10.8.0.6","1398","243",""
"747","1563306258.720242","137.50.19.137","10.8.0.6","1398","243",""
"748","1563306258.720244","137.50.19.137","10.8.0.6","1398","243",""
"749","1563306258.720245","137.50.19.137","10.8.0.6","1398","243",""
"750","1563306258.720922","10.8.0.6","137.50.19.137","52","4559","1.355277000"
"751","1563306258.720945","10.8.0.6","137.50.19.137","52","4559","1.355298000"
"752","1563306258.721326","137.50.19.137","10.8.0.6","1398","243",""
"753","1563306258.721329","137.50.19.137","10.8.0.6","1398","243",""
"754","1563306258.721331","137.50.19.137","10.8.0.6","1398","243",""
"755","1563306258.721332","137.50.19.137","10.8.0.6","1398","243",""
"756","1563306258.721968","10.8.0.6","137.50.19.137","52","4559","1.356250000"
"757","1563306258.722003","10.8.0.6","137.50.19.137","52","4559","1.313197000"
"758","1563306258.722385","137.50.19.137","10.8.0.6","1398","243",""
"759","1563306258.722387","137.50.19.137","10.8.0.6","1398","243",""
"760","1563306258.722389","137.50.19.137","10.8.0.6","1398","243",""
"761","1563306258.722391","137.50.19.137","10.8.0.6","1398","243",""
"762","1563306258.722651","10.8.0.6","137.50.19.137","52","4559","1.313841000"
"763","1563306258.722678","10.8.0.6","137.50.19.137","52","4559","1.313821000"
"764","1563306258.722956","137.50.19.137","10.8.0.6","1398","243",""
"765","1563306258.722959","137.50.19.137","10.8.0.6","1398","243",""
"766","1563306258.722960","137.50.19.137","10.8.0.6","1398","243",""
"767","1563306258.722961","137.50.19.137","10.8.0.6","1398","243",""
"768","1563306258.723911","10.8.0.6","137.50.19.137","52","4559","1.315049000"
"769","1563306258.723938","10.8.0.6","137.50.19.137","52","4559","1.314978000"
"770","1563306258.724284","137.50.19.137","10.8.0.6","1398","243",""
"771","1563306258.724287","137.50.19.137","10.8.0.6","1398","243",""
"772","1563306258.724289","137.50.19.137","10.8.0.6","1398","243",""
"773","1563306258.724290","137.50.19.137","10.8.0.6","1398","243",""
"774","1563306258.724945","10.8.0.6","137.50.19.137","52","4559","1.315982000"
"775","1563306258.725340","137.50.19.137","10.8.0.6","1398","243",""
"776","1563306258.725342","137.50.19.137","10.8.0.6","1398","243",""
"777","1563306258.760644","10.8.0.6","137.50.19.137","52","4559","1.351604000"
"778","1563306258.760757","10.8.0.6","137.50.19.137","52","4559","1.351713000"
"779","1563306258.761316","137.50.19.137","10.8.0.6","1398","243",""
"780","1563306258.761323","137.50.19.137","10.8.0.6","1398","243",""
"781","1563306258.761334","137.50.19.137","10.8.0.6","1398","243",""
"782","1563306258.761336","137.50.19.137","10.8.0.6","1398","243",""
"783","1563306258.762202","10.8.0.6","137.50.19.137","52","4559","1.353035000"
"784","1563306258.762253","10.8.0.6","137.50.19.137","52","4559","1.353082000"
